stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id
31940,"The Plaza & Hunters Crossing Ln",,35.256632,-80.738971,
32120,"Thriftwood Dr & Interurban Ave",,35.259009,-80.903834,
32140,"Thriftwood Dr & Marble St",,35.256875,-80.902819,
32150,"Thriftwood Dr & Freedom Dr",,35.254544,-80.903039,
32160,"Tipperary Pl & Stonehaven Dr",,35.235133,-80.760323,
32180,"Tipperary Pl & Foxford Pl",,35.237679,-80.759320,
32190,"Tipperary Pl & Foxford Pl",,35.237637,-80.759362,
32250,"Tipperary Pl & Bankston Pl",,35.238812,-80.757753,
32260,"Tipperary Pl & Slagle Dr",,35.239207,-80.756469,
32290,"Tipperary Pl & Slagle Dr",,35.239234,-80.756509,
32300,"Tipperary Pl & Vinetta Ct",,35.240492,-80.754249,
32310,"Tipperary Pl & Marbetta Ln",,35.241391,-80.752615,
32330,"Tipperary Pl & Vinetta Ct",,35.240585,-80.754261,
32350,"Tipperary Pl & Marbetta Ln",,35.241255,-80.753146,
32370,"Tipperary Pl & Milton Rd",,35.242103,-80.751584,
32437,"Tuckaseegee Rd & Burkholder Rd",,35.244832,-80.933888,
32455,"Tom Hunter Rd & Echo Glen Rd",,35.278177,-80.782549,
32470,"Tom Hunter Rd & White Plains Rd",,35.276857,-80.788048,
32480,"Tom Hunter Rd & Vancouver Dr",,35.277258,-80.789196,
32490,"Tom Hunter Rd & Reagan Dr",,35.278874,-80.790164,
32550,"Transit Center- Bay X",,35.224447,-80.841852,
32590,"Tuckaseegee Rd & Parkway Ave",,35.242556,-80.879032,
32600,"Tuckaseegee Rd & Coker St",,35.242500,-80.879102,
32610,"Tuckaseegee Rd & Enderly Rd",,35.243433,-80.881146,
32620,"Tuckaseegee Rd & Enderly Rd",,35.243314,-80.881006,
32630,"Tuckaseegee Rd & McQuay St",,35.243939,-80.882197,
32640,"Tuckaseegee Rd & Karendale Ave",,35.244108,-80.882792,
32650,"Tuckaseegee Rd & Karendale Ave",,35.244697,-80.883677,
32660,"Tuckaseegee Rd & Glenwood Dr",,35.245457,-80.885665,
32670,"Tuckaseegee Rd & Glenwood Dr",,35.245609,-80.885816,
32675,"Tuckaseegee Rd & Hazel St",,35.245974,-80.888539,
32685,"Tuckaseegee Rd & Hazel St",,35.246081,-80.888146,
32700,"Tuckaseegee Rd & Tennyson Dr",,35.246557,-80.891094,
32720,"Tuckaseegee Rd & I-85",,35.246042,-80.898506,
32730,"Tuckaseegee Rd & Edgewood Rd",,35.246215,-80.898848,
32736,"Tuckaseegee Rd & Ashley Rd",,35.245163,-80.896349,
32740,"Tuckaseegee Rd & Cheshire Ave",,35.246726,-80.902207,
32750,"Tuckaseegee Rd & J Julian Ln",,35.248180,-80.907785,
32751,"Tuckaseegee Rd & Timberbrook Dr",,35.248530,-80.908615,
32760,"Tuckaseegee Rd & Mulberry Pond Dr",,35.248326,-80.910655,
32761,"Tuckaseegee Rd & Mulberry Pond Dr",,35.248487,-80.910627,
32770,"Tuckaseegee Rd & Heather Glen Ln",,35.246363,-80.915615,
32771,"Tuckaseegee Rd & Heather Glen Ln",,35.246685,-80.915076,
32780,"Tuckaseegee Rd & Forestbrook Dr",,35.245071,-80.917762,
32781,"Tuckaseegee Rd & Mulberry Church Rd",,35.244730,-80.919648,
32791,"Tuckaseegee Rd & Toddville Rd",,35.244684,-80.926326,
32870,"Tyvola Rd & I-77",,35.163530,-80.892480,
32880,"Tyvola Rd & Westpark Dr",,35.163189,-80.886647,
32890,"Tyvola Rd & 77 Center Dr",,35.163968,-80.884975,
32900,"Tyvola Rd & I-77",,35.163762,-80.892311,
32910,"Tyvola Rd & 77 Center Dr",,35.164188,-80.884813,
32990,"Marion Diehl",,35.160252,-80.859735,
33010,"UNCC- Mary Alexander Rd & Van Landingham Rd",,35.305375,-80.727438,
33030,"University City Blvd & Broadrick Blvd",,35.302689,-80.729121,
33035,"University City Blvd & Mark Twain Rd",,35.299801,-80.734196,
33050,"University City Blvd @ Town Center Plaza",,35.296964,-80.740419,
33060,"University City Blvd & WT Harris Blvd",,35.297473,-80.740010,
33080,"Valen Way & Mt Kisco Dr",,35.272886,-80.785103,
33150,"5th St & Irwin Ave",,35.235712,-80.851682,
33151,"5th St & Irwin Ave",,35.235820,-80.851622,
33200,"5th St & Frazier Ave",,35.239370,-80.856519,
33210,"5th St & Frazier Ave",,35.239286,-80.856246,
33240,"5th St & Trade St",,35.241335,-80.858142,
33250,"4th St Ext & Victoria Ave",,35.232935,-80.853408,
33260,"4th St Ext & Victoria Ave",,35.232870,-80.853825,
33270,"4th St Ext & Sycamore St",,35.233030,-80.855447,
33280,"4th St Ext & Sycamore St",,35.233135,-80.855406,
33320,"4th St Ext & Grandin Rd",,35.234930,-80.860732,
33330,"4th St Ext & Grandin Rd",,35.235190,-80.861515,
33335,"4th St Ext & Wesley Heights Way",,35.236788,-80.864266,
33336,"Tuckaseegee Rd & Wesley Heights Way",,35.236749,-80.864902,
33351,"Cedar St @ Dove's Nest",,35.229025,-80.854177,
33371,"Morehead St & Millerton Ave",,35.227854,-80.872959,
33430,"Morehead St & Grandin Rd",,35.229100,-80.865636,
33440,"Morehead St & Grandin Rd",,35.229209,-80.864629,
33470,"Morehead St & Millerton Av",,35.227999,-80.872411,
33520,"36th St & Alexander St",,35.246499,-80.803046,
33530,"36th St & Spencer St",,35.245192,-80.801506,
33540,"36th St & Charles Ave",,35.244170,-80.800300,
33550,"36th St & Holt St",,35.242557,-80.798369,
33560,"36th St & The Plaza",,35.241362,-80.797006,
33570,"Trade St & Tryon St",,35.227302,-80.843420,
33640,"Trade St & Church St",,35.228432,-80.844467,
33680,"Trade St & Pine St",,35.229409,-80.845478,
33690,"Trade St & Graham St",,35.230300,-80.846513,
33710,"Trade St & Graham St",,35.230725,-80.847313,
33720,"Trade St & Wilkes Pl",,35.231219,-80.847562,
33750,"Trade St & Cedar St",,35.232522,-80.849497,
33770,"Trade St & Cedar St",,35.233593,-80.850641,
33831,"Trade St & Frazier Ave",,35.237020,-80.858519,
33840,"Trade St & Montgomery St",,35.238999,-80.858477,
33842,"Trade St & 5th St",,35.241040,-80.858510,
33890,"Tyvola Rd & North Falls Dr",,35.186907,-80.921594,
33891,"Tyvola Rd & North Falls Dr",,35.186246,-80.920987,
33980,"Watson St & Griffith St",,35.502192,-80.850484,
33990,"Welling Ave & Hoskins Rd",,35.261215,-80.890640,
34070,"West Blvd & Worthington Ave",,35.216170,-80.867761,
34080,"West Blvd & Merriman Ave",,35.217066,-80.869744,
34100,"West Blvd & Merriman Ave",,35.217091,-80.870066,
34120,"West Blvd & I-77",,35.217618,-80.870809,
34140,"West Blvd & Barringer Dr",,35.217803,-80.873944,
34150,"West Blvd & Barringer Dr",,35.217690,-80.873583,
34160,"West Blvd @ 1150",,35.217213,-80.875832,
34170,"West Blvd @ 1238",,35.216924,-80.877627,
34180,"West Blvd @ Greater Mt Sinai Baptist",,35.216810,-80.877742,
34190,"West Blvd & Fordham Rd",,35.216715,-80.880144,
34200,"West Blvd & Fordham Rd",,35.216798,-80.880294,
34210,"West Blvd @ 1520",,35.216602,-80.882101,
34220,"West Blvd & Remount Rd",,35.216314,-80.882774,
34230,"West Blvd & Beech Nut Rd",,35.215132,-80.887029,
34250,"West Blvd & Remount Rd",,35.216118,-80.884236,
34260,"West Blvd @ 1603",,35.215923,-80.884553,
34300,"West Blvd & Dr Carver Rd",,35.214401,-80.888566,
34320,"West Blvd & Walton Rd",,35.213196,-80.891495,
34330,"West Blvd & Dr Carver Rd",,35.214375,-80.889022,
34340,"West Blvd & Walton Rd",,35.213460,-80.891287,
34360,"West Blvd & Donald Ross Rd",,35.212396,-80.893955,
34400,"West Blvd & Romare Bearden Dr",,35.211681,-80.895773,
34420,"West Blvd & Romare Bearden Dr",,35.211918,-80.895367,
34440,"West Blvd & James St",,35.211649,-80.897631,
34450,"West Blvd & Amay James Ave",,35.211444,-80.901544,
34480,"West Blvd & Elmin St",,35.211588,-80.899565,
34500,"West Blvd & Ross Ave",,35.211500,-80.898196,
34520,"West Blvd & Morning Dr",,35.211450,-80.899967,
34540,"West Blvd & Amay James Ave",,35.211237,-80.901978,
34560,"West Blvd & Tyvola Rd",,35.210847,-80.904259,
34580,"West Blvd & Walter St",,35.211130,-80.903462,
34610,"West Blvd & Old Steele Creek Rd",,35.210363,-80.907023,
34620,"West Blvd & Old Steele Creek Rd",,35.210388,-80.907561,
34650,"West Blvd & Kenhill Dr",,35.209682,-80.910332,
34670,"West Blvd & Kenhill Dr",,35.210169,-80.908893,
34690,"West Blvd @ 2838",,35.209619,-80.911151,
34710,"West Blvd & Holabird Ln",,35.208551,-80.914659,
34750,"West Blvd & Renaissance Way",,35.206900,-80.919961,
34760,"West Blvd & Leake St",,35.207895,-80.916626,
34790,"West Blvd & Holabird Ln",,35.208406,-80.914567,
34850,"West Blvd & Airport Dr",,35.204510,-80.926253,
34860,"West Blvd & Airport Dr",,35.204385,-80.926006,
34870,"West Blvd & Horseshoe Ln",,35.198140,-80.931081,
34880,"West Blvd & Horseshoe Ln",,35.198030,-80.931051,
34940,"Westinghouse Blvd @ 1200",,35.119776,-80.932510,
34960,"Westinghouse Blvd & Cordage St",,35.122266,-80.933880,
34970,"Westinghouse Blvd & South Commerce Blvd",,35.124947,-80.935342,
34980,"Westinghouse Blvd & Brookford St",,35.125475,-80.935833,
34985,"Westinghouse Bv & S Tryon St",,35.130255,-80.944472,
34990,"Westinghouse Blvd & Tryon St",,35.129262,-80.940308,
35000,"Westinghouse Blvd & Tryon St",,35.129351,-80.939440,
35050,"Wheatley Ave & Bunche Dr",,35.194422,-80.804558,
35060,"Wheatley Ave & Bunche Dr",,35.194259,-80.803681,
35070,"Wheatley Ave & Ellington St",,35.194075,-80.802462,
35080,"Wheatley Ave & Ellington St",,35.194186,-80.802698,
35170,"Wilkinson Blvd & Remount Rd",,35.223984,-80.884354,
35180,"Wilkinson Blvd & Ashley Rd",,35.224522,-80.893754,
35210,"Wilkinson Blvd & Donald Ross Rd",,35.224378,-80.896171,
35230,"Wilkinson Blvd & Old Steele Creek Rd",,35.224675,-80.899166,
35250,"Wilkinson Blvd & Midland Ave",,35.224947,-80.904943,
35260,"Wilkinson Blvd & Midland Ave",,35.225102,-80.904917,
35280,"Wilkinson Blvd & Morris Field Dr",,35.226444,-80.910532,
35290,"Wilkinson Blvd & Morris Field Dr",,35.225963,-80.909148,
35300,"Wilkinson Blvd & Alleghany St",,35.227873,-80.913911,
35310,"Wilkinson Blvd & Boyer St",,35.232551,-80.925771,
35320,"Wilkinson Blvd & Harlee Ave",,35.233754,-80.932667,
35440,"Woodland Dr & Commonwealth Ave",,35.208034,-80.789876,
35450,"Woodland Dr & Oakmont Ave",,35.208378,-80.788002,
35460,"Woodland Dr @ 1310",,35.208434,-80.787581,
35470,"Woodland Dr & Eastway Dr",,35.208083,-80.784352,
35480,"Woodland Dr & Eastway Dr",,35.208075,-80.784134,
35550,"Woodland Dr & Commonwealth Ave",,35.208053,-80.789528,
35570,"Woodlawn Rd & Nations Crossing Rd",,35.179186,-80.884195,
35580,"Woodlawn Rd & Chastain Ave",,35.178317,-80.880885,
35590,"Woodlawn Rd & Nations Crossing Rd",,35.178920,-80.882794,
35750,"Woodlawn Rd & Longwood Dr",,35.172456,-80.857525,
35770,"Woodlawn Rd & Castlewood Rd",,35.172518,-80.857212,
35780,"Woodlawn Rd @ 1315",,35.172273,-80.853318,
35790,"Woodlawn Rd & Drexmore Ave",,35.172063,-80.852124,
35800,"Woodlawn Rd & Parktowne Village Dr",,35.172223,-80.848868,
35820,"Woodlawn Rd & Park Rd",,35.172021,-80.850567,
35830,"Woodlawn Rd & Park Rd",,35.172336,-80.849316,
35840,"Woodlawn Rd & Montford Dr",,35.171527,-80.846199,
35845,"Woodlawn Rd & Montford Dr",,35.171892,-80.846386,
35860,"Woodlawn Rd & Selwyn Ave",,35.171186,-80.842131,
35951,"Airport Cargo Terminal",,35.211534,-80.938306,
36090,"Yuma St & Cinderella Rd",,35.265728,-80.792088,
36100,"Yuma St & Gondola Ave",,35.266423,-80.791394,
36110,"Yuma St & Argyle Dr West",,35.268089,-80.791890,
36120,"Yuma St & Hidden Valley Rd",,35.270551,-80.792658,
36140,"Transit Center- Bay A",,35.225052,-80.840639,
36275,"Concord Mills Mall",,35.369567,-80.725632,
36480,"Monroe Rd & Hwy 51",,35.120319,-80.727963,
36820,"Norris Ave & Grimes St",,35.253501,-80.821453,
36890,"Statesville Rd @ NorthPoint Presbyterian",,35.437145,-80.865172,
36900,"Eastway Dr @ Eastway Shopping Center",,35.210887,-80.782291,
36970,"South Blvd @ 9440 (Discount Tire)",,35.108429,-80.881832,
36980,"South Blvd @ 9716 (Texaco)",,35.105625,-80.881021,
37050,"Carolina Place Mall",,35.079783,-80.877704,
37055,"Carolina Place Pkwy & Pineville-Matthews Rd",,35.084683,-80.880046,
37060,"Pineville-Matthews Rd & Polk St",,35.085197,-80.884890,
37070,"Polk St & Pineville-Matthews Rd",,35.086995,-80.886636,
37080,"Polk St @ 400",,35.088927,-80.886310,
37090,"Polk St & Morrow Ave",,35.092015,-80.884924,
37100,"Pineville Rd & Industrial Dr",,35.094951,-80.883618,
37120,"South Blvd & Longleaf Dr",,35.109297,-80.881865,
37170,"Trade St & Matthews Station St",,35.117482,-80.720893,
37176,"Trade St & Park Center Dr",,35.119633,-80.718749,
37180,"Trade St & Matthews Township Pkwy",,35.121085,-80.717611,
37190,"Beatties Ford Rd & Hamilton Cir",,35.300893,-80.855556,
37200,"Independence Pointe Pkwy @ 10630",,35.121647,-80.707626,
37210,"Independence Pointe Pkwy & Matthews-Mint Hill Rd",,35.118694,-80.706389,
37220,"Matthews-Mint Hill Rd & Crestdale Rd",,35.117880,-80.708464,
37230,"Matthews-Mint Hill Rd @ Presbyterian Hospital",,35.117712,-80.712830,
37235,"Trade St & Park Center Dr",,35.119662,-80.718893,
37240,"Trade St & Charles St",,35.117367,-80.721238,
37241,"Tuckaseegee Rd & Cheshire Av",,35.246946,-80.902505,
37250,"Matthews-Mint Hill Rd @ 701 (Conbraco)",,35.117831,-80.710669,
37270,"Alleghany St & Ashley Rd",,35.238405,-80.895551,
37280,"Ashley Rd & Scott Futrell Dr",,35.243789,-80.896732,
37310,"Alleghany St @ 1203",,35.237986,-80.888393,
37320,"Alleghany St & Freedom Dr",,35.239038,-80.886840,
37380,"College St & 2nd St",,35.223660,-80.845635,
37410,"Church St & 9th St",,35.232342,-80.838232,
37412,"Tryon St & Stonewall St",,35.223568,-80.848494,
37460,"Monroe Rd & Sardis Rd North",,35.137925,-80.738623,
37465,"Monroe Rd & Sardis Rd North (Eckerd Drugs)",,35.138026,-80.738462,
37480,"John St & Ames Rd",,35.117258,-80.724493,
37490,"Monroe Rd @ 10600 (Animal Clinic)",,35.128806,-80.732522,
37510,"Monroe Rd @ Drake Apts",,35.131336,-80.735088,
37520,"Monroe Rd & Galleria Blvd",,35.134929,-80.737071,
37530,"Independence Blvd & Idlewild Rd",,35.184940,-80.757756,
37690,"Rea Rd & Macandrew Dr",,35.100024,-80.809107,
37700,"Rea Rd & Carmel Estates Rd",,35.096782,-80.809874,
37720,"Rea Rd & Sundancer Ln",,35.089348,-80.811599,
37760,"Rea Rd & Bevington Pl",,35.078376,-80.816755,
37762,"Rea Rd & Piper Glen Dr",,35.067104,-80.818015,
37764,"Rea Rd & Old Course Dr",,35.071051,-80.819423,
37770,"Rea Rd @ Calvary Park & Ride",,35.081807,-80.814324,
37790,"Carmel Rd & Sharon View Rd",,35.139262,-80.802802,
37800,"Carmel Rd & Town & Country Dr",,35.135322,-80.806087,
37810,"Carmel Rd & Camilla Dr",,35.133596,-80.807377,
38060,"Randolph Rd & Sardis Rd",,35.160485,-80.787336,
38070,"Carmel Rd & Wandering Way Dr",,35.144227,-80.801423,
38080,"Carmel Rd & Carmel Park Ln",,35.146788,-80.801784,
38090,"Fairview Rd & Fairview Oaks Dr",,35.151312,-80.798291,
38091,"Fairview & Carmel Rd",,35.149033,-80.801926,
38092,"Fairview & Carmel Rd",,35.148169,-80.803585,
38100,"Fairview Rd & Providence Rd",,35.153808,-80.795612,
38106,"Sardis Rd & Providence Rd",,35.156324,-80.793489,
38150,"Sardis Rd & Coventry Row Ct",,35.156942,-80.792432,
38200,"Randolph Rd & Randolph Oaks Ct",,35.171536,-80.796598,
38205,"Idlewild Rd & Piney Grove Rd",,35.184030,-80.727956,
38210,"Idlewild Rd & Piney Grove Rd",,35.183922,-80.728180,
38220,"Idlewild Rd & Dion Ave",,35.184790,-80.748792,
38230,"Idlewild Rd & Cedarwild Rd",,35.185752,-80.747038,
38240,"Idlewild Rd & Boston Ave",,35.185920,-80.741723,
38250,"Idlewild Rd & Ivydale Dr",,35.185673,-80.739224,
38260,"Idlewild Rd & Lynfield Dr",,35.186262,-80.737050,
38270,"Idlewild Rd & Highbrook Dr",,35.187057,-80.736056,
38280,"Idlewild Rd & WT Harris Blvd",,35.186137,-80.730812,
38290,"Idlewild Rd & Cresthill Dr",,35.179758,-80.724732,
38300,"Idlewild Rd & Lynworth Pl",,35.182755,-80.727210,
38330,"Idlewild Rd & Cedars East Ct",,35.183776,-80.751100,
38350,"Pence Rd & Viola Dr",,35.215564,-80.690138,
38360,"Harrisburg Rd & Pence Rd",,35.213341,-80.687203,
38370,"Albemarle Rd & Circumferential Rd",,35.211634,-80.692371,
38380,"Albemarle Rd & Olde Savannah Rd",,35.210492,-80.699938,
38390,"Albemarle Rd & Lynton Blvd",,35.208144,-80.708594,
38400,"Albemarle Rd & Lake Forest Rd East",,35.205300,-80.717893,
38410,"Pence Rd & Holly Hill Rd",,35.222871,-80.705793,
38420,"4th St & Poplar St",,35.227629,-80.845557,
38460,"West Blvd & Beech Nut Rd",,35.215066,-80.886867,
38570,"Davidson St & 7th St",,35.224877,-80.835227,
38580,"Davidson St & 5th St",,35.223969,-80.836437,
38590,"The Plaza & Starhaven Dr",,35.248027,-80.751791,
38610,"Hebron St & Nations Ford Rd",,35.129587,-80.893910,
38620,"Central Ave & Eastway Dr",,35.215623,-80.779910,
38640,"Oakland St & Main Ave",,35.264641,-81.179888,
39230,"LaSalle St & Madrid St",,35.262200,-80.850511,
39240,"LaSalle St & Kennesaw Dr",,35.261387,-80.846320,
39250,"LaSalle St & Newcastle St",,35.260926,-80.843170,
39260,"Norris Ave & Wells St",,35.257522,-80.829242,
39370,"Oaklawn Ave & Burton St",,35.247716,-80.843916,
39460,"Graham St & Dalton Ave",,35.240392,-80.835144,
39550,"Davidson St & 34th St",,35.246087,-80.807308,
39730,"LaSalle St & Brownstone St",,35.261014,-80.843229,
39740,"Abbey Plaza",,35.252681,-81.029325,
39800,"Rozzelles Ferry Rd & Hough St",,35.278183,-80.898438,
39870,"Rozzelles Ferry Rd & Hough St",,35.278168,-80.898505,
40000,"New Renaissance Way & Burnette Ave",,35.209172,-80.920613,
40002,"Burnette Av & Triumph  Dr",,35.209290,-80.919463,
40003,"Nobles Ave & Innovation Dr",,35.210161,-80.920359,
40004,"Burnette Av & Triumph Dr",,35.209253,-80.919385,
40005,"New Renaissance Way & West Blvd",,35.207884,-80.919993,
40006,"New Renaissance Way & West Blvd",,35.207722,-80.919707,
40010,"Graham St & Cannon Ave",,35.280618,-80.805732,
40015,"Graham St & Oneida Rd",,35.281911,-80.804831,
40016,"Graham St & Oneida Rd",,35.282130,-80.804462,
40020,"Graham St & Allen Rd South",,35.283759,-80.803161,
40030,"Graham St & Allen Rd South",,35.283856,-80.803307,
40040,"Graham St & Sugar Creek Rd",,35.291268,-80.797193,
40060,"Sugar Creek Rd & Rumple Rd",,35.294308,-80.797328,
40080,"Mallard Creek Rd & Mallard Square Ln",,35.302304,-80.799975,
40090,"Mallard Creek Rd & Sugar Creek Rd",,35.301787,-80.800540,
40100,"Mallard Creek Rd & Avalon Oaks Dr",,35.304818,-80.797758,
40110,"Mallard Creek Rd & Nevin Rd",,35.304599,-80.798098,
40120,"Mallard Creek Rd & Rockwell Church Rd",,35.306826,-80.796149,
40130,"Mallard Creek Rd & Mallard Park Dr",,35.307048,-80.795872,
40140,"Mallard Creek Rd & Mallard Forest Dr",,35.309233,-80.793969,
40150,"Mallard Creek Rd & Mallard Forest Dr",,35.308817,-80.794406,
40155,"Mallard Creek Rd & Penninger Cir",,35.312762,-80.788180,
40156,"Mallard Creek Rd & Penninger Cir",,35.312548,-80.788544,
40157,"Sugar Creek Rd & Maple St",,35.297640,-80.799416,
40158,"Sugar Creek Rd & Maple St",,35.297564,-80.799548,
40159,"Matthews Township Pkwy & Sam Newell Rd",,35.121801,-80.716137,
40160,"Mallard Creek Rd & Baucom Rd",,35.315174,-80.782470,
40170,"Mallard Creek Rd & Krystle June Blvd",,35.314612,-80.783497,
40180,"Mallard Creek Rd & WT Harris Blvd",,35.317844,-80.779377,
40190,"Mallard Creek Rd & Old Mallard Creek Rd",,35.317893,-80.779707,
40200,"Main & Hickory",,35.479458,-80.856950,
40210,"Main & Hickory",,35.479529,-80.856951,
40220,"Main St & Railroad St",,35.482595,-80.858281,
40230,"Main St & Railroad St",,35.482640,-80.858208,
40240,"Main St & Legion St",,35.487443,-80.858446,
40250,"Main St & Legion St",,35.487366,-80.858397,
40260,"Main St & McCall St",,35.489786,-80.857945,
40270,"Main St & Pecan St",,35.489781,-80.857895,
40280,"Main St & Cornelius St",,35.491564,-80.857596,
40290,"Main St & Cornelius St",,35.491861,-80.857418,
40300,"Main St & Catawba Ave",,35.495862,-80.852940,
40320,"Main St & Concord Rd",,35.498745,-80.848728,
40330,"Main St & Concord Rd",,35.498780,-80.848573,
40340,"Main St & Griffith St",,35.501117,-80.847617,
40350,"Sam Furr Rd & Birkdale Commons Pkwy",,35.443477,-80.880379,
40355,"Sam Furr Rd & Birkdale Commons Pkwy",,35.443272,-80.880450,
40360,"Sam Furr Rd & Sedgebrook Ln",,35.443761,-80.885635,
40370,"Sam Furr Rd & Sedgebrook Ln",,35.443970,-80.885770,
40372,"Kenton Dr & Waterview Dr",,35.447426,-80.891083,
40373,"Kenton Dr & Waterview Dr",,35.447608,-80.891316,
40440,"Catawba Ave & Harborside Dr",,35.463686,-80.888847,
40450,"Catawba Ave & Harborside Dr",,35.465429,-80.888681,
40530,"Catawba Ave & Torrence Chapel Rd",,35.482999,-80.878678,
40590,"Jetton St & Park Dr",,35.498262,-80.856731,
40630,"Hambright Rd & Cimmaron Rd",,35.384739,-80.882391,
40631,"Hambright Rd & Frontier Rd",,35.384706,-80.882886,
40681,"Sam Furr Rd & Northcross Dr",,35.442671,-80.873332,
40682,"Sam Furr Rd & Northcross Dr",,35.442844,-80.873316,
40687,"Catawba Ave & Kings Point Dr",,35.460498,-80.888772,
40710,"Hambright Rd & Comanche Rd",,35.382243,-80.877795,
40720,"McCoy Rd & Stratton Farm Rd",,35.395177,-80.874523,
40730,"McCoy Rd & Stratton Farm Rd",,35.394813,-80.875109,
40743,"Statesville Rd & Shiv Dr",,35.416283,-80.856945,
40745,"Statesville Rd & Huntersville Commons Dr",,35.416139,-80.856731,
40751,"Statesville Rd & Northdowns Ln",,35.431208,-80.863952,
40752,"Statesville Rd & Northdowns Ln",,35.430955,-80.863745,
40753,"Statesville Rd @ Deer Hill Apts",,35.418856,-80.857834,
40754,"Statesville Rd @ Deer Hill Apts",,35.418617,-80.857507,
40755,"Statesville Rd & Bankside Dr",,35.427608,-80.862147,
40756,"Statesville Rd & Bankside Dr",,35.427571,-80.862203,
40760,"2nd Baxter Xing & Springmaid Ave",,35.028754,-80.968528,
40770,"Cinema Dr @ Regal Manchester",,34.944470,-80.977699,
40775,"White Street Park and Ride",,34.927049,-81.026936,
40937,"Barclay Downs Dr & Bulfinch Rd",,35.151762,-80.836469,
41130,"Matthews Township Pkwy & Paces Ave",,35.121832,-80.713185,
41135,"Matthews Township Pkwy & Paces Ave",,35.122019,-80.713181,
41251,"Gamble St & Walnut St",,35.498606,-80.853571,
41252,"Davidson Gateway Dr & Jetton St",,35.499015,-80.860463,
41256,"Griffith St & Sloan St",,35.502798,-80.852886,
41258,"Main St @ Davidson Town Hall",,35.497738,-80.849569,
41259,"Main St & Griffith St",,35.501414,-80.847618,
41261,"Washam Potts & Tryon",,35.474993,-80.855327,
41262,"Washam Potts & Barnette",,35.474937,-80.855199,
41263,"Washam Potts & Coachman's Trace",,35.470674,-80.859712,
41264,"Washam Potts & Coachman's  Trace",,35.470632,-80.859620,
41265,"Statesville Rd & Bailey Rd",,35.457294,-80.868134,
41266,"Statesville Rd & Bailey Rd",,35.457715,-80.868529,
41267,"Statesville Rd & Caldwell Commons Cir",,35.451009,-80.867073,
41268,"Statesville Rd & Caldwell Commons Cir",,35.450807,-80.866961,
41269,"Statesville Rd & Caldwell Creek Dr",,35.445893,-80.866443,
41271,"Statesville Rd & Northcross Center Ct",,35.445896,-80.866153,
41292,"Old Statesville Rd @ Huntersville Municipal Bldg",,35.410122,-80.842701,
41293,"Old Statesville Rd & Mullen St",,35.407112,-80.842147,
41294,"Old Statesville Rd & Mullen St",,35.408206,-80.842226,
41295,"Old Statesville Rd & Mt Holly Huntersville Rd",,35.404591,-80.841110,
41296,"Old Statesville Rd & Mt Holly Huntersville Rd",,35.405366,-80.841498,
41297,"Old Statesville Rd @ Monteith Place",,35.399339,-80.838574,
41298,"Old Statesville Rd @ Monteith Place",,35.399374,-80.838437,
41420,"Gilead Rd & Marguerite Ln",,35.410428,-80.851472,
41425,"Gilead Rd & Commerce Centre Dr",,35.410566,-80.852816,
41428,"Julian Clark Av & Lindley Dr",,35.398170,-80.866798,
41430,"Julian Clark Av & Reese Blvd W",,35.397534,-80.864556,
41431,"Boren St & Reese Blvd W",,35.400818,-80.864367,
41433,"Boren St @ EarthFare",,35.404372,-80.866139,
41434,"Boren St & Kincey Av",,35.404367,-80.865965,
41436,"Gilead Rd @ Torrence Village",,35.406262,-80.864849,
41438,"Gilead Rd @ Huntersville Presbyterian Hospital",,35.407685,-80.861080,
41439,"Gilead Rd & Reese Blvd",,35.407207,-80.863027,
41440,"Gilead Rd & Hillcrest Dr",,35.410662,-80.846432,
41450,"Gilead Rd & Hillcrest Dr",,35.410738,-80.845947,
41460,"Eastway Dr & Biscayne Dr",,35.210495,-80.782172,
41480,"Eastway Dr & Central Ave",,35.214430,-80.780701,
41490,"Eastway Dr & Central Ave",,35.214487,-80.780930,
41500,"Griffith St & Main St",,35.502088,-80.848105,
41921,"Old Statesville Rd @ Huntersville Municipal Bldg",,35.410076,-80.842872,
41959,"Main St @ Davidson Town Hall",,35.497693,-80.849598,
42135,"Providence Rd & Huntington Park Dr",,35.165176,-80.802706,
42185,"Providence Rd & Sardis Ln",,35.137788,-80.783787,
42190,"Beatties Ford Rd & Hamilton Cir",,35.300637,-80.855443,
42245,"Providence Rd @ Heatherwood Apts",,35.129329,-80.781257,
42250,"Providence Rd @ 6020",,35.129866,-80.781507,
42260,"Fairview Rd & Barclay Downs Dr",,35.150174,-80.835008,
42280,"3rd St & Queens Rd",,35.210982,-80.827983,
42284,"Providence Rd & Caswell Rd",,35.208853,-80.825173,
42290,"Graham St & Armour Dr",,35.242290,-80.833858,
42305,"Sharon Amity Rd & Lynnville Ave",,35.191964,-80.770059,
42325,"Monroe Rd & Mandarin Blvd",,35.190126,-80.773551,
42340,"Monroe Rd & Summey Ave",,35.190404,-80.774534,
42350,"Tryon St & Old Concord Rd",,35.261205,-80.774590,
42355,"Matthews Park & Ride",,35.134297,-80.715534,
42357,"Sam Newell Rd & Matthews Commons Dr",,35.132559,-80.718706,
42358,"Sam Newell Rd & Matthews Commons Dr",,35.131724,-80.719234,
42360,"Carmel Rd & Crooked Oak Ln",,35.141398,-80.801705,
